"";"Price";"Year";"Make";"Model";"Mileage";"Engine";"AutoTraderPage"
"86";34995;1997;"DAEWOO";"CIELO";296750;1,5;11
"87";34995;1999;"DAEWOO";"NUBIRA";118090;2;11
"88";34995;2000;"DAEWOO";"NUBIRA";215482;2;11
"89";26900;1998;"DAEWOO";"ESPERO";85471;1,8;12
"90";29900;1997;"DAEWOO";"CIELO";111000;1,5;12
"91";34900;2000;"DAEWOO";"MATIZ";193000;0,8;12
"92";26900;1998;"DAEWOO";"ESPERO";85471;1,8;12
"93";27000;1998;"DAEWOO";"CIELO";152318;1,5;12
"94";34995;1997;"DAEWOO";"CIELO";296750;1,5;12
"95";34995;1999;"DAEWOO";"NUBIRA";118090;2;12
"96";34995;2000;"DAEWOO";"NUBIRA";215482;2;12
"97";26900;1998;"DAEWOO";"ESPERO";85471;1,8;13
"98";29900;1997;"DAEWOO";"CIELO";111000;1,5;13
"99";34900;2000;"DAEWOO";"MATIZ";193000;0,8;13
"100";26900;1998;"DAEWOO";"ESPERO";85471;1,8;13
"101";27000;1998;"DAEWOO";"CIELO";152318;1,5;13
"102";34995;1997;"DAEWOO";"CIELO";296750;1,5;13
"103";34995;1999;"DAEWOO";"NUBIRA";118090;2;13
"104";34995;2000;"DAEWOO";"NUBIRA";215482;2;13
"105";26900;1998;"DAEWOO";"ESPERO";85471;1,8;14
"106";29900;1997;"DAEWOO";"CIELO";111000;1,5;14
"107";34900;2000;"DAEWOO";"MATIZ";193000;0,8;14
"108";26900;1998;"DAEWOO";"ESPERO";85471;1,8;14
"109";27000;1998;"DAEWOO";"CIELO";152318;1,5;14
"110";34995;1997;"DAEWOO";"CIELO";296750;1,5;14
"111";34995;1999;"DAEWOO";"NUBIRA";118090;2;14
"112";34995;2000;"DAEWOO";"NUBIRA";215482;2;14
"113";26900;1998;"DAEWOO";"ESPERO";85471;1,8;15
"114";29900;1997;"DAEWOO";"CIELO";111000;1,5;15
"115";34900;2000;"DAEWOO";"MATIZ";193000;0,8;15
"116";26900;1998;"DAEWOO";"ESPERO";85471;1,8;15
"117";27000;1998;"DAEWOO";"CIELO";152318;1,5;15
"118";34995;1997;"DAEWOO";"CIELO";296750;1,5;15
"119";34995;1999;"DAEWOO";"NUBIRA";118090;2;15
"120";34995;2000;"DAEWOO";"NUBIRA";215482;2;15
"121";26900;1998;"DAEWOO";"ESPERO";85471;1,8;16
"122";29900;1997;"DAEWOO";"CIELO";111000;1,5;16
"123";34900;2000;"DAEWOO";"MATIZ";193000;0,8;16
"124";26900;1998;"DAEWOO";"ESPERO";85471;1,8;16
"125";27000;1998;"DAEWOO";"CIELO";152318;1,5;16
"126";34995;1997;"DAEWOO";"CIELO";296750;1,5;16
"127";34995;1999;"DAEWOO";"NUBIRA";118090;2;16
"128";34995;2000;"DAEWOO";"NUBIRA";215482;2;16
"129";26900;1998;"DAEWOO";"ESPERO";85471;1,8;17
"130";29900;1997;"DAEWOO";"CIELO";111000;1,5;17
"131";34900;2000;"DAEWOO";"MATIZ";193000;0,8;17
"132";26900;1998;"DAEWOO";"ESPERO";85471;1,8;17
"133";27000;1998;"DAEWOO";"CIELO";152318;1,5;17
"134";34995;1997;"DAEWOO";"CIELO";296750;1,5;17
"135";34995;1999;"DAEWOO";"NUBIRA";118090;2;17
"136";34995;2000;"DAEWOO";"NUBIRA";215482;2;17
"137";26900;1998;"DAEWOO";"ESPERO";85471;1,8;18
"138";29900;1997;"DAEWOO";"CIELO";111000;1,5;18
"139";34900;2000;"DAEWOO";"MATIZ";193000;0,8;18
"140";26900;1998;"DAEWOO";"ESPERO";85471;1,8;18
"141";27000;1998;"DAEWOO";"CIELO";152318;1,5;18
"142";34995;1997;"DAEWOO";"CIELO";296750;1,5;18
"143";34995;1999;"DAEWOO";"NUBIRA";118090;2;18
"144";34995;2000;"DAEWOO";"NUBIRA";215482;2;18
"145";26900;1998;"DAEWOO";"ESPERO";85471;1,8;19
"146";29900;1997;"DAEWOO";"CIELO";111000;1,5;19
"147";34900;2000;"DAEWOO";"MATIZ";193000;0,8;19
"148";26900;1998;"DAEWOO";"ESPERO";85471;1,8;19
"149";27000;1998;"DAEWOO";"CIELO";152318;1,5;19
"150";34995;1997;"DAEWOO";"CIELO";296750;1,5;19
"151";34995;1999;"DAEWOO";"NUBIRA";118090;2;19
"152";34995;2000;"DAEWOO";"NUBIRA";215482;2;19
"153";26900;1998;"DAEWOO";"ESPERO";85471;1,8;20
"154";29900;1997;"DAEWOO";"CIELO";111000;1,5;20
"155";34900;2000;"DAEWOO";"MATIZ";193000;0,8;20
"156";26900;1998;"DAEWOO";"ESPERO";85471;1,8;20
"157";27000;1998;"DAEWOO";"CIELO";152318;1,5;20
"158";34995;1997;"DAEWOO";"CIELO";296750;1,5;20
"159";34995;1999;"DAEWOO";"NUBIRA";118090;2;20
"160";34995;2000;"DAEWOO";"NUBIRA";215482;2;20
"161";26900;1998;"DAEWOO";"ESPERO";85471;1,8;21
"162";29900;1997;"DAEWOO";"CIELO";111000;1,5;21
"163";34900;2000;"DAEWOO";"MATIZ";193000;0,8;21
"164";26900;1998;"DAEWOO";"ESPERO";85471;1,8;21
"165";27000;1998;"DAEWOO";"CIELO";152318;1,5;21
"166";34995;1997;"DAEWOO";"CIELO";296750;1,5;21
"167";34995;1999;"DAEWOO";"NUBIRA";118090;2;21
"168";34995;2000;"DAEWOO";"NUBIRA";215482;2;21
"169";26900;1998;"DAEWOO";"ESPERO";85471;1,8;22
"170";29900;1997;"DAEWOO";"CIELO";111000;1,5;22
"171";34900;2000;"DAEWOO";"MATIZ";193000;0,8;22
"172";26900;1998;"DAEWOO";"ESPERO";85471;1,8;22
"173";27000;1998;"DAEWOO";"CIELO";152318;1,5;22
"174";34995;1997;"DAEWOO";"CIELO";296750;1,5;22
"175";34995;1999;"DAEWOO";"NUBIRA";118090;2;22
"176";34995;2000;"DAEWOO";"NUBIRA";215482;2;22
"177";26900;1998;"DAEWOO";"ESPERO";85471;1,8;23
"178";29900;1997;"DAEWOO";"CIELO";111000;1,5;23
"179";34900;2000;"DAEWOO";"MATIZ";193000;0,8;23
"180";26900;1998;"DAEWOO";"ESPERO";85471;1,8;23
"181";27000;1998;"DAEWOO";"CIELO";152318;1,5;23
"182";34995;1997;"DAEWOO";"CIELO";296750;1,5;23
"183";34995;1999;"DAEWOO";"NUBIRA";118090;2;23
"184";34995;2000;"DAEWOO";"NUBIRA";215482;2;23
"185";26900;1998;"DAEWOO";"ESPERO";85471;1,8;24
"186";29900;1997;"DAEWOO";"CIELO";111000;1,5;24
"187";34900;2000;"DAEWOO";"MATIZ";193000;0,8;24
"188";26900;1998;"DAEWOO";"ESPERO";85471;1,8;24
"189";27000;1998;"DAEWOO";"CIELO";152318;1,5;24
"190";34995;1997;"DAEWOO";"CIELO";296750;1,5;24
"191";34995;1999;"DAEWOO";"NUBIRA";118090;2;24
"192";34995;2000;"DAEWOO";"NUBIRA";215482;2;24
"193";26900;1998;"DAEWOO";"ESPERO";85471;1,8;25
"194";29900;1997;"DAEWOO";"CIELO";111000;1,5;25
"195";34900;2000;"DAEWOO";"MATIZ";193000;0,8;25
"196";26900;1998;"DAEWOO";"ESPERO";85471;1,8;25
"197";27000;1998;"DAEWOO";"CIELO";152318;1,5;25
"198";34995;1997;"DAEWOO";"CIELO";296750;1,5;25
"199";34995;1999;"DAEWOO";"NUBIRA";118090;2;25
"200";34995;2000;"DAEWOO";"NUBIRA";215482;2;25
"201";26900;1998;"DAEWOO";"ESPERO";85471;1,8;26
"202";29900;1997;"DAEWOO";"CIELO";111000;1,5;26
"203";34900;2000;"DAEWOO";"MATIZ";193000;0,8;26
"204";26900;1998;"DAEWOO";"ESPERO";85471;1,8;26
"205";27000;1998;"DAEWOO";"CIELO";152318;1,5;26
"206";34995;1997;"DAEWOO";"CIELO";296750;1,5;26
"207";34995;1999;"DAEWOO";"NUBIRA";118090;2;26
"208";34995;2000;"DAEWOO";"NUBIRA";215482;2;26
"209";26900;1998;"DAEWOO";"ESPERO";85471;1,8;27
"210";29900;1997;"DAEWOO";"CIELO";111000;1,5;27
"211";34900;2000;"DAEWOO";"MATIZ";193000;0,8;27
"212";26900;1998;"DAEWOO";"ESPERO";85471;1,8;27
"213";27000;1998;"DAEWOO";"CIELO";152318;1,5;27
"214";34995;1997;"DAEWOO";"CIELO";296750;1,5;27
"215";34995;1999;"DAEWOO";"NUBIRA";118090;2;27
"216";34995;2000;"DAEWOO";"NUBIRA";215482;2;27
"217";26900;1998;"DAEWOO";"ESPERO";85471;1,8;28
"218";29900;1997;"DAEWOO";"CIELO";111000;1,5;28
"219";34900;2000;"DAEWOO";"MATIZ";193000;0,8;28
"220";26900;1998;"DAEWOO";"ESPERO";85471;1,8;28
"221";27000;1998;"DAEWOO";"CIELO";152318;1,5;28
"222";34995;1997;"DAEWOO";"CIELO";296750;1,5;28
"223";34995;1999;"DAEWOO";"NUBIRA";118090;2;28
"224";34995;2000;"DAEWOO";"NUBIRA";215482;2;28
"225";26900;1998;"DAEWOO";"ESPERO";85471;1,8;29
"226";29900;1997;"DAEWOO";"CIELO";111000;1,5;29
"227";34900;2000;"DAEWOO";"MATIZ";193000;0,8;29
"228";26900;1998;"DAEWOO";"ESPERO";85471;1,8;29
"229";27000;1998;"DAEWOO";"CIELO";152318;1,5;29
"230";34995;1997;"DAEWOO";"CIELO";296750;1,5;29
"231";34995;1999;"DAEWOO";"NUBIRA";118090;2;29
"232";34995;2000;"DAEWOO";"NUBIRA";215482;2;29
"233";26900;1998;"DAEWOO";"ESPERO";85471;1,8;30
"234";29900;1997;"DAEWOO";"CIELO";111000;1,5;30
"235";34900;2000;"DAEWOO";"MATIZ";193000;0,8;30
"236";26900;1998;"DAEWOO";"ESPERO";85471;1,8;30
"237";27000;1998;"DAEWOO";"CIELO";152318;1,5;30
"238";34995;1997;"DAEWOO";"CIELO";296750;1,5;30
"239";34995;1999;"DAEWOO";"NUBIRA";118090;2;30
"240";34995;2000;"DAEWOO";"NUBIRA";215482;2;30
"241";26900;1998;"DAEWOO";"ESPERO";85471;1,8;31
"242";29900;1997;"DAEWOO";"CIELO";111000;1,5;31
"243";34900;2000;"DAEWOO";"MATIZ";193000;0,8;31
"244";26900;1998;"DAEWOO";"ESPERO";85471;1,8;31
"245";27000;1998;"DAEWOO";"CIELO";152318;1,5;31
"246";34995;1997;"DAEWOO";"CIELO";296750;1,5;31
"247";34995;1999;"DAEWOO";"NUBIRA";118090;2;31
"248";34995;2000;"DAEWOO";"NUBIRA";215482;2;31
"249";26900;1998;"DAEWOO";"ESPERO";85471;1,8;32
"250";29900;1997;"DAEWOO";"CIELO";111000;1,5;32
"251";34900;2000;"DAEWOO";"MATIZ";193000;0,8;32
"252";26900;1998;"DAEWOO";"ESPERO";85471;1,8;32
"253";27000;1998;"DAEWOO";"CIELO";152318;1,5;32
"254";34995;1997;"DAEWOO";"CIELO";296750;1,5;32
"255";34995;1999;"DAEWOO";"NUBIRA";118090;2;32
"256";34995;2000;"DAEWOO";"NUBIRA";215482;2;32
"257";26900;1998;"DAEWOO";"ESPERO";85471;1,8;33
"258";29900;1997;"DAEWOO";"CIELO";111000;1,5;33
"259";34900;2000;"DAEWOO";"MATIZ";193000;0,8;33
"260";26900;1998;"DAEWOO";"ESPERO";85471;1,8;33
"261";27000;1998;"DAEWOO";"CIELO";152318;1,5;33
"262";34995;1997;"DAEWOO";"CIELO";296750;1,5;33
"263";34995;1999;"DAEWOO";"NUBIRA";118090;2;33
"264";34995;2000;"DAEWOO";"NUBIRA";215482;2;33
"265";26900;1998;"DAEWOO";"ESPERO";85471;1,8;34
"266";29900;1997;"DAEWOO";"CIELO";111000;1,5;34
"267";34900;2000;"DAEWOO";"MATIZ";193000;0,8;34
"268";26900;1998;"DAEWOO";"ESPERO";85471;1,8;34
"269";27000;1998;"DAEWOO";"CIELO";152318;1,5;34
"270";34995;1997;"DAEWOO";"CIELO";296750;1,5;34
"271";34995;1999;"DAEWOO";"NUBIRA";118090;2;34
"272";34995;2000;"DAEWOO";"NUBIRA";215482;2;34
"273";26900;1998;"DAEWOO";"ESPERO";85471;1,8;35
"274";29900;1997;"DAEWOO";"CIELO";111000;1,5;35
"275";34900;2000;"DAEWOO";"MATIZ";193000;0,8;35
"276";26900;1998;"DAEWOO";"ESPERO";85471;1,8;35
"277";27000;1998;"DAEWOO";"CIELO";152318;1,5;35
"278";34995;1997;"DAEWOO";"CIELO";296750;1,5;35
"279";34995;1999;"DAEWOO";"NUBIRA";118090;2;35
"280";34995;2000;"DAEWOO";"NUBIRA";215482;2;35
"281";26900;1998;"DAEWOO";"ESPERO";85471;1,8;36
"282";29900;1997;"DAEWOO";"CIELO";111000;1,5;36
"283";34900;2000;"DAEWOO";"MATIZ";193000;0,8;36
"284";26900;1998;"DAEWOO";"ESPERO";85471;1,8;36
"285";27000;1998;"DAEWOO";"CIELO";152318;1,5;36
"286";34995;1997;"DAEWOO";"CIELO";296750;1,5;36
"287";34995;1999;"DAEWOO";"NUBIRA";118090;2;36
"288";34995;2000;"DAEWOO";"NUBIRA";215482;2;36
"289";26900;1998;"DAEWOO";"ESPERO";85471;1,8;37
"290";29900;1997;"DAEWOO";"CIELO";111000;1,5;37
"291";34900;2000;"DAEWOO";"MATIZ";193000;0,8;37
"292";26900;1998;"DAEWOO";"ESPERO";85471;1,8;37
"293";27000;1998;"DAEWOO";"CIELO";152318;1,5;37
"294";34995;1997;"DAEWOO";"CIELO";296750;1,5;37
"295";34995;1999;"DAEWOO";"NUBIRA";118090;2;37
"296";34995;2000;"DAEWOO";"NUBIRA";215482;2;37
"297";26900;1998;"DAEWOO";"ESPERO";85471;1,8;38
"298";29900;1997;"DAEWOO";"CIELO";111000;1,5;38
"299";34900;2000;"DAEWOO";"MATIZ";193000;0,8;38
"300";26900;1998;"DAEWOO";"ESPERO";85471;1,8;38
"301";27000;1998;"DAEWOO";"CIELO";152318;1,5;38
"302";34995;1997;"DAEWOO";"CIELO";296750;1,5;38
"303";34995;1999;"DAEWOO";"NUBIRA";118090;2;38
"304";34995;2000;"DAEWOO";"NUBIRA";215482;2;38
"305";26900;1998;"DAEWOO";"ESPERO";85471;1,8;39
"306";29900;1997;"DAEWOO";"CIELO";111000;1,5;39
"307";34900;2000;"DAEWOO";"MATIZ";193000;0,8;39
"308";26900;1998;"DAEWOO";"ESPERO";85471;1,8;39
"309";27000;1998;"DAEWOO";"CIELO";152318;1,5;39
"310";34995;1997;"DAEWOO";"CIELO";296750;1,5;39
"311";34995;1999;"DAEWOO";"NUBIRA";118090;2;39
"312";34995;2000;"DAEWOO";"NUBIRA";215482;2;39
"313";26900;1998;"DAEWOO";"ESPERO";85471;1,8;40
"314";29900;1997;"DAEWOO";"CIELO";111000;1,5;40
"315";34900;2000;"DAEWOO";"MATIZ";193000;0,8;40
"316";26900;1998;"DAEWOO";"ESPERO";85471;1,8;40
"317";27000;1998;"DAEWOO";"CIELO";152318;1,5;40
"318";34995;1997;"DAEWOO";"CIELO";296750;1,5;40
"319";34995;1999;"DAEWOO";"NUBIRA";118090;2;40
"320";34995;2000;"DAEWOO";"NUBIRA";215482;2;40
"321";26900;1998;"DAEWOO";"ESPERO";85471;1,8;41
"322";29900;1997;"DAEWOO";"CIELO";111000;1,5;41
"323";34900;2000;"DAEWOO";"MATIZ";193000;0,8;41
"324";26900;1998;"DAEWOO";"ESPERO";85471;1,8;41
"325";27000;1998;"DAEWOO";"CIELO";152318;1,5;41
"326";34995;1997;"DAEWOO";"CIELO";296750;1,5;41
"327";34995;1999;"DAEWOO";"NUBIRA";118090;2;41
"328";34995;2000;"DAEWOO";"NUBIRA";215482;2;41
"329";26900;1998;"DAEWOO";"ESPERO";85471;1,8;42
"330";29900;1997;"DAEWOO";"CIELO";111000;1,5;42
"331";34900;2000;"DAEWOO";"MATIZ";193000;0,8;42
"332";26900;1998;"DAEWOO";"ESPERO";85471;1,8;42
"333";27000;1998;"DAEWOO";"CIELO";152318;1,5;42
"334";34995;1997;"DAEWOO";"CIELO";296750;1,5;42
"335";34995;1999;"DAEWOO";"NUBIRA";118090;2;42
"336";34995;2000;"DAEWOO";"NUBIRA";215482;2;42
"337";26900;1998;"DAEWOO";"ESPERO";85471;1,8;43
"338";29900;1997;"DAEWOO";"CIELO";111000;1,5;43
"339";34900;2000;"DAEWOO";"MATIZ";193000;0,8;43
"340";26900;1998;"DAEWOO";"ESPERO";85471;1,8;43
"341";27000;1998;"DAEWOO";"CIELO";152318;1,5;43
"342";34995;1997;"DAEWOO";"CIELO";296750;1,5;43
"343";34995;1999;"DAEWOO";"NUBIRA";118090;2;43
"344";34995;2000;"DAEWOO";"NUBIRA";215482;2;43
"345";26900;1998;"DAEWOO";"ESPERO";85471;1,8;44
"346";29900;1997;"DAEWOO";"CIELO";111000;1,5;44
"347";34900;2000;"DAEWOO";"MATIZ";193000;0,8;44
"348";26900;1998;"DAEWOO";"ESPERO";85471;1,8;44
"349";27000;1998;"DAEWOO";"CIELO";152318;1,5;44
"350";34995;1997;"DAEWOO";"CIELO";296750;1,5;44
"351";34995;1999;"DAEWOO";"NUBIRA";118090;2;44
"352";34995;2000;"DAEWOO";"NUBIRA";215482;2;44
"353";26900;1998;"DAEWOO";"ESPERO";85471;1,8;45
"354";29900;1997;"DAEWOO";"CIELO";111000;1,5;45
"355";34900;2000;"DAEWOO";"MATIZ";193000;0,8;45
"356";26900;1998;"DAEWOO";"ESPERO";85471;1,8;45
"357";27000;1998;"DAEWOO";"CIELO";152318;1,5;45
"358";34995;1997;"DAEWOO";"CIELO";296750;1,5;45
"359";34995;1999;"DAEWOO";"NUBIRA";118090;2;45
"360";34995;2000;"DAEWOO";"NUBIRA";215482;2;45
"361";26900;1998;"DAEWOO";"ESPERO";85471;1,8;46
"362";29900;1997;"DAEWOO";"CIELO";111000;1,5;46
"363";34900;2000;"DAEWOO";"MATIZ";193000;0,8;46
"364";26900;1998;"DAEWOO";"ESPERO";85471;1,8;46
"365";27000;1998;"DAEWOO";"CIELO";152318;1,5;46
"366";34995;1997;"DAEWOO";"CIELO";296750;1,5;46
"367";34995;1999;"DAEWOO";"NUBIRA";118090;2;46
"368";34995;2000;"DAEWOO";"NUBIRA";215482;2;46
"369";26900;1998;"DAEWOO";"ESPERO";85471;1,8;47
"370";29900;1997;"DAEWOO";"CIELO";111000;1,5;47
"371";34900;2000;"DAEWOO";"MATIZ";193000;0,8;47
"372";26900;1998;"DAEWOO";"ESPERO";85471;1,8;47
"373";27000;1998;"DAEWOO";"CIELO";152318;1,5;47
"374";34995;1997;"DAEWOO";"CIELO";296750;1,5;47
"375";34995;1999;"DAEWOO";"NUBIRA";118090;2;47
"376";34995;2000;"DAEWOO";"NUBIRA";215482;2;47
"377";26900;1998;"DAEWOO";"ESPERO";85471;1,8;48
"378";29900;1997;"DAEWOO";"CIELO";111000;1,5;48
"379";34900;2000;"DAEWOO";"MATIZ";193000;0,8;48
"380";26900;1998;"DAEWOO";"ESPERO";85471;1,8;48
"381";27000;1998;"DAEWOO";"CIELO";152318;1,5;48
"382";34995;1997;"DAEWOO";"CIELO";296750;1,5;48
"383";34995;1999;"DAEWOO";"NUBIRA";118090;2;48
"384";34995;2000;"DAEWOO";"NUBIRA";215482;2;48
"385";26900;1998;"DAEWOO";"ESPERO";85471;1,8;49
"386";29900;1997;"DAEWOO";"CIELO";111000;1,5;49
"387";34900;2000;"DAEWOO";"MATIZ";193000;0,8;49
"388";26900;1998;"DAEWOO";"ESPERO";85471;1,8;49
"389";27000;1998;"DAEWOO";"CIELO";152318;1,5;49
"390";34995;1997;"DAEWOO";"CIELO";296750;1,5;49
"391";34995;1999;"DAEWOO";"NUBIRA";118090;2;49
"392";34995;2000;"DAEWOO";"NUBIRA";215482;2;49
"393";26900;1998;"DAEWOO";"ESPERO";85471;1,8;50
"394";29900;1997;"DAEWOO";"CIELO";111000;1,5;50
"395";34900;2000;"DAEWOO";"MATIZ";193000;0,8;50
"396";26900;1998;"DAEWOO";"ESPERO";85471;1,8;50
"397";27000;1998;"DAEWOO";"CIELO";152318;1,5;50
"398";34995;1997;"DAEWOO";"CIELO";296750;1,5;50
"399";34995;1999;"DAEWOO";"NUBIRA";118090;2;50
"400";34995;2000;"DAEWOO";"NUBIRA";215482;2;50
"401";26900;1998;"DAEWOO";"ESPERO";85471;1,8;51
"402";29900;1997;"DAEWOO";"CIELO";111000;1,5;51
"403";34900;2000;"DAEWOO";"MATIZ";193000;0,8;51
"404";26900;1998;"DAEWOO";"ESPERO";85471;1,8;51
"405";27000;1998;"DAEWOO";"CIELO";152318;1,5;51
"406";34995;1997;"DAEWOO";"CIELO";296750;1,5;51
"407";34995;1999;"DAEWOO";"NUBIRA";118090;2;51
"408";34995;2000;"DAEWOO";"NUBIRA";215482;2;51
"409";26900;1998;"DAEWOO";"ESPERO";85471;1,8;52
"410";29900;1997;"DAEWOO";"CIELO";111000;1,5;52
"411";34900;2000;"DAEWOO";"MATIZ";193000;0,8;52
"412";26900;1998;"DAEWOO";"ESPERO";85471;1,8;52
"413";27000;1998;"DAEWOO";"CIELO";152318;1,5;52
"414";34995;1997;"DAEWOO";"CIELO";296750;1,5;52
"415";34995;1999;"DAEWOO";"NUBIRA";118090;2;52
"416";34995;2000;"DAEWOO";"NUBIRA";215482;2;52
"417";26900;1998;"DAEWOO";"ESPERO";85471;1,8;53
"418";29900;1997;"DAEWOO";"CIELO";111000;1,5;53
"419";34900;2000;"DAEWOO";"MATIZ";193000;0,8;53
"420";26900;1998;"DAEWOO";"ESPERO";85471;1,8;53
"421";27000;1998;"DAEWOO";"CIELO";152318;1,5;53
"422";34995;1997;"DAEWOO";"CIELO";296750;1,5;53
"423";34995;1999;"DAEWOO";"NUBIRA";118090;2;53
"424";34995;2000;"DAEWOO";"NUBIRA";215482;2;53
"425";26900;1998;"DAEWOO";"ESPERO";85471;1,8;54
"426";29900;1997;"DAEWOO";"CIELO";111000;1,5;54
"427";34900;2000;"DAEWOO";"MATIZ";193000;0,8;54
"428";26900;1998;"DAEWOO";"ESPERO";85471;1,8;54
"429";27000;1998;"DAEWOO";"CIELO";152318;1,5;54
